Timestamp,+10V,+12V,+5V,ACTUATOR_INJ,ACTUATOR_VENT,ARMING,CHARGING,GPS,GSPD +12V,GSPD +24V Current,GSPD +5V Current,GSPD Temperature,GSPD Total Current,Honeywell S-type - Ox Tank,LOGGER,PT-1 Ox Supply,PT-2 Ox Fill IFM,PT-2 Ox Tank,PT-3 Injector Fuel,PT-4 Injector Oxidizer,PT-6 Pneumatics,Power in,SENSOR_INJ,SENSOR_VENT,TELEMETRY,Thermocouple 1,Thermocouple 2,Thermocouple 3,Thermocouple 4,Thermocouple 5,Thermocouple 6,ij,ij hall,ox tank,pneumatics for real,vent temp for real,vv
2285.3543820381165,19.463765,12.080134,4.967429,0.000000,0.000000,0.000000,0.000000,0.000000,11.552878,0.076775,-0.048531,2.334786,1.282423,23.022404,0.000000,732.419914,746.684677,717.682252,20.783440,612.216361,-18.569920,23.946399,0.000000,0.000000,0.000000,529.616651,513.149939,534.882308,489.294477,-55.968707,-58.450470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.3757808208466,19.465195,12.085412,4.978131,0.000000,0.000000,0.000000,0.000000,0.000000,11.571632,0.068279,-0.047298,2.338501,1.270812,22.691650,0.000000,726.260148,747.976921,751.967319,-24.070208,584.945583,-18.957289,23.950640,0.000000,0.000000,0.000000,529.648236,513.171654,534.963244,489.296451,-53.599337,-58.623616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.3958671092987,19.464554,12.083488,4.962398,0.000000,0.000000,0.000000,0.000000,0.000000,11.562255,0.068921,-0.049107,2.333093,1.307597,22.002231,0.000000,726.155260,745.666085,752.313314,-25.202558,597.999070,-18.875643,23.954290,0.000000,0.000000,0.000000,529.658106,513.191394,534.878360,489.227360,-52.830811,-55.649753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.417721271515,19.460115,12.078556,4.969007,0.000000,0.000000,0.000000,0.000000,0.000000,11.583508,0.074683,-0.046361,2.338436,1.279443,23.060085,0.000000,732.772718,742.443076,744.732855,3.294921,585.794845,-19.035954,23.955770,0.000000,0.000000,0.000000,529.587041,513.167706,534.967192,489.225386,-56.564087,-55.251821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.4375903606415,19.456810,12.085905,4.959340,0.000000,0.000000,0.000000,0.000000,0.000000,11.561630,0.079537,-0.054368,2.339159,1.252112,22.882845,0.000000,732.229209,737.562954,753.665844,16.222585,590.450065,-19.029399,23.950936,0.000000,0.000000,0.000000,529.669950,513.197316,534.842827,489.270789,-56.715969,-51.163139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.457602739334,19.460657,12.083932,4.968908,0.000000,0.000000,0.000000,0.000000,0.000000,11.574132,0.073820,-0.050504,2.334457,1.251906,22.709793,0.000000,730.999163,748.554630,747.846819,25.155570,590.324248,-18.743342,23.955819,0.000000,0.000000,0.000000,529.616651,513.147965,534.971140,489.225386,-58.538562,-57.062262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.477593421936,19.459572,12.091774,4.963434,0.000000,0.000000,0.000000,0.000000,0.000000,11.559755,0.075567,-0.050636,2.328374,1.307802,22.878659,0.000000,731.790588,753.632389,755.584550,-8.500394,599.068512,-18.726656,23.939494,0.000000,0.000000,0.000000,529.577170,513.171654,534.961270,489.308295,-56.351451,-51.986343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.499321460724,19.468154,12.095078,4.971867,0.000000,0.000000,0.000000,0.000000,0.000000,11.569756,0.074777,-0.047463,2.335559,1.308316,22.253437,0.000000,730.140991,746.639068,757.283076,-1.895018,601.867934,-18.845846,23.941220,0.000000,0.000000,0.000000,529.583092,513.222979,534.941529,489.219464,-55.910992,-55.838088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.519410610199,19.461003,12.086891,4.961559,0.000000,0.000000,0.000000,0.000000,0.000000,11.558504,0.083470,-0.048499,2.340573,1.298966,22.471148,0.000000,732.925282,745.939736,756.528176,7.855775,595.640005,-18.699242,23.951676,0.000000,0.000000,0.000000,529.612703,513.110459,534.896127,489.286581,-61.299789,-57.320463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.54110956192,19.463666,12.079641,4.963483,0.000000,0.000000,0.000000,0.000000,0.000000,11.556004,0.076886,-0.048186,2.333290,1.260229,22.478126,0.000000,733.583214,748.159355,751.967318,3.074742,592.211500,-18.869684,23.952860,0.000000,0.000000,0.000000,529.571248,513.134147,534.878360,489.300399,-58.332001,-53.866651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.551199913025,19.467513,12.086990,4.978526,0.000000,0.000000,0.000000,0.000000,0.000000,11.564755,0.075221,-0.048088,2.336677,1.278005,22.225525,0.000000,727.928815,752.248928,763.731185,-22.088596,588.657176,-19.025227,23.941220,0.000000,0.000000,0.000000,529.589015,513.130199,534.951400,489.316192,-58.249985,-57.132128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.5712049007416,19.466231,12.092859,4.966639,0.000000,0.000000,0.000000,0.000000,0.000000,11.569131,0.077116,-0.044142,2.335822,1.250262,22.293909,0.000000,730.741711,749.527614,765.209532,-2.146651,590.796061,-19.029399,23.952120,0.000000,0.000000,0.000000,529.561378,513.171654,534.896127,489.298425,-56.743309,-53.969931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.591821908951,19.460904,12.084721,4.966196,0.000000,0.000000,0.000000,0.000000,0.000000,11.566006,0.075258,-0.051589,2.340902,1.253242,22.776781,0.000000,730.112386,747.627255,765.555528,-20.044074,586.958650,-19.045490,23.945807,0.000000,0.000000,0.000000,529.622573,513.104536,534.894152,489.245126,-57.044036,-54.395202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.6127598285675,19.457402,12.089209,4.957269,0.000000,0.000000,0.000000,0.000000,0.000000,11.571632,0.075973,-0.052115,2.333142,1.271018,22.525576,0.000000,733.440185,750.637423,760.711583,-10.198919,603.409189,-18.735595,23.953452,0.000000,0.000000,0.000000,529.577170,513.221005,534.937581,489.272763,-54.683780,-54.237244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.6333515644073,19.468746,12.087088,4.958058,0.000000,0.000000,0.000000,0.000000,0.000000,11.559755,0.078579,-0.050669,2.334868,1.272662,22.704210,0.000000,731.475925,738.459924,749.136441,16.128223,615.865046,-18.666464,23.957841,0.000000,0.000000,0.000000,529.600859,513.130199,534.975088,489.286581,-56.345376,-56.615727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.654268503189,19.454443,12.088519,4.969155,0.000000,0.000000,0.000000,0.000000,0.000000,11.549753,0.073117,-0.047266,2.334030,1.298863,22.240876,0.000000,731.704771,751.595204,743.915045,11.347189,603.031739,-18.757049,23.947434,0.000000,0.000000,0.000000,529.587041,513.177576,534.939555,489.298425,-59.258486,-55.592038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.6742537021637,19.461348,12.080036,4.967823,0.000000,0.000000,0.000000,0.000000,0.000000,11.566631,0.078444,-0.051376,2.335690,1.286841,22.599542,0.000000,733.697637,746.608662,758.541244,9.302667,606.302975,-18.565153,23.949950,0.000000,0.000000,0.000000,529.642314,513.100588,534.967192,489.341854,-59.799188,-53.401890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.694290161133,19.468746,12.080677,4.962349,0.000000,0.000000,0.000000,0.000000,0.000000,11.556629,0.071457,-0.055601,2.345932,1.261873,22.924713,0.000000,735.509332,745.270810,754.546562,-5.229160,600.452496,-18.914976,23.949999,0.000000,0.000000,0.000000,529.640340,513.205213,534.900075,489.231308,-55.060448,-54.316223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.714273929596,19.459918,12.075597,4.971424,0.000000,0.000000,0.000000,0.000000,0.000000,11.557254,0.085579,-0.049288,2.346212,1.261257,22.292513,0.000000,729.978892,744.997158,739.039646,-2.398284,608.284588,-18.549658,23.955869,0.000000,0.000000,0.000000,529.693639,513.157836,534.898101,489.278685,-57.287049,-56.801024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.7342710494995,19.461151,12.080184,4.955838,0.000000,0.000000,0.000000,0.000000,0.000000,11.564130,0.073043,-0.048548,2.334342,1.261565,22.852142,0.000000,731.037304,735.769016,769.927660,4.930538,599.068512,-18.916764,23.951084,0.000000,0.000000,0.000000,529.622573,513.169680,534.929685,489.229334,-55.345988,-56.409167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.7550728321075,19.462285,12.082452,4.965900,0.000000,0.000000,0.000000,0.000000,0.000000,11.567881,0.077095,-0.050488,2.341099,1.257044,22.732122,0.000000,731.885940,745.468447,742.939966,1.376216,604.635902,-18.664081,23.958088,0.000000,0.000000,0.000000,529.626521,513.207187,534.963244,489.253022,-53.617563,-58.811950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.7760112285614,19.458685,12.085165,4.948144,0.000000,0.000000,0.000000,0.000000,0.000000,11.560380,0.068637,-0.050784,2.324264,1.292904,22.123647,0.000000,729.854934,746.988734,748.255724,12.825534,617.846660,-18.620576,23.949654,0.000000,0.000000,0.000000,529.517949,513.169680,534.878360,489.209593,-54.273696,-57.314387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.7967760562897,19.455232,12.084869,4.969697,0.000000,0.000000,0.000000,0.000000,0.000000,11.570381,0.078772,-0.049304,2.335920,1.295781,22.525576,0.000000,731.046839,755.243893,740.580902,8.138863,613.380166,-18.380408,23.949210,0.000000,0.000000,0.000000,529.620599,513.078874,534.981010,489.270789,-56.360564,-55.251821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.8176987171173,19.464209,12.085757,4.962003,0.000000,0.000000,0.000000,0.000000,0.000000,11.562255,0.072242,-0.048893,2.328720,1.282115,22.032934,0.000000,730.932416,753.100288,730.389744,8.862309,605.485165,-18.649182,23.951725,0.000000,0.000000,0.000000,529.592963,513.177576,534.947452,489.292503,-57.451082,-54.595687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.8377046585083,19.464011,12.079296,4.952435,0.000000,0.000000,0.000000,0.000000,0.000000,11.568506,0.072114,-0.051474,2.332386,1.271634,22.395786,0.000000,731.018233,734.780829,759.013057,1.816574,609.637118,-18.930471,23.954537,0.000000,0.000000,0.000000,529.616651,513.155862,534.907971,489.361594,-55.188030,-52.821698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.857710123062,19.462384,12.082600,4.959044,0.000000,0.000000,0.000000,0.000000,0.000000,11.559130,0.076565,-0.051211,2.345012,1.229507,22.818648,0.000000,729.635623,737.745389,747.091919,11.661730,600.609767,-18.892330,23.944870,0.000000,0.000000,0.000000,529.630469,513.197316,534.969166,489.278685,-53.052560,-52.757907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.8787779808044,19.461496,12.079444,4.970832,0.000000,0.000000,0.000000,0.000000,0.000000,11.570381,0.078148,-0.051967,2.339915,1.271532,22.373457,0.000000,733.154128,742.230235,749.671162,-6.707506,591.393691,-18.994834,23.952219,0.000000,0.000000,0.000000,529.626521,513.100588,534.957322,489.288555,-57.845977,-54.501520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.899688243866,19.459819,12.076978,4.954112,0.000000,0.000000,0.000000,0.000000,0.000000,11.516623,0.066742,-0.069016,2.317146,1.421547,22.362292,0.000000,731.409178,749.542816,754.420745,5.339442,611.587278,-18.723676,23.947730,0.000000,0.000000,0.000000,529.596911,513.193368,534.921789,489.280659,-55.215369,-55.506983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.9203910827637,19.453358,12.083094,4.964420,0.000000,0.000000,0.000000,0.000000,0.000000,11.506621,0.081982,-0.063870,2.325136,1.417745,22.526971,0.000000,731.847799,741.242049,753.948932,9.428484,605.107715,-18.817836,23.944623,0.000000,0.000000,0.000000,529.608755,513.128225,534.933633,489.288555,-55.835050,-54.361788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.9312179088593,19.460115,12.089308,4.952485,0.000000,0.000000,0.000000,0.000000,0.000000,11.522874,0.075879,-0.054105,2.335115,1.333593,22.314842,0.000000,728.710705,735.936247,745.047396,1.910937,605.013353,-18.991854,23.940381,0.000000,0.000000,0.000000,529.604807,513.203238,534.969166,489.284607,-54.659478,-56.561049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.9513132572174,19.450152,12.078161,4.951794,0.000000,0.000000,0.000000,0.000000,0.000000,11.567256,0.074066,-0.049748,2.341198,1.237316,22.803297,0.000000,730.922881,731.056126,764.674810,3.955458,599.383054,-19.022248,23.956214,0.000000,0.000000,0.000000,529.683769,513.094666,534.975088,489.237230,-56.157042,-53.839312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.9712982177734,19.456070,12.086201,4.963236,0.000000,0.000000,0.000000,0.000000,0.000000,11.552878,0.078460,-0.047726,2.333109,1.333593,21.996649,0.000000,730.293555,748.873890,748.444449,-9.727106,612.121999,-18.796382,23.953353,0.000000,0.000000,0.000000,529.573222,513.144017,534.957322,489.268815,-58.599315,-55.315612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2285.9932990074158,19.460312,12.086447,4.955789,0.000000,0.000000,0.000000,0.000000,0.000000,11.567881,0.075620,-0.051474,2.336775,1.321879,22.285535,0.000000,726.145725,742.655916,750.866421,4.332908,582.649427,-18.943582,23.947040,0.000000,0.000000,0.000000,529.652184,513.128225,534.988906,489.264866,-56.591426,-53.043446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.013152360916,19.462334,12.075449,4.968810,0.000000,0.000000,0.000000,0.000000,0.000000,11.571632,0.079989,-0.046953,2.337811,1.270812,22.666530,0.000000,728.987227,737.882215,750.866421,1.596395,596.237635,-18.878027,23.960160,0.000000,0.000000,0.000000,529.575196,513.147965,534.949426,489.328036,-54.522784,-55.087787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.035127401352,19.461545,12.096854,4.960672,0.000000,0.000000,0.000000,0.000000,0.000000,11.554754,0.068177,-0.054976,2.335328,1.322290,22.239481,0.000000,727.814392,745.635679,766.813695,-14.067782,587.713551,-19.156933,23.946695,0.000000,0.000000,0.000000,529.604807,513.161784,534.935607,489.227360,-55.339913,-56.144891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.0553476810455,19.473678,12.079099,4.965949,0.000000,0.000000,0.000000,0.000000,0.000000,11.567256,0.082069,-0.051293,2.347543,1.246152,22.436258,0.000000,729.406778,737.334912,749.230803,10.466472,589.758073,-19.073499,23.953550,0.000000,0.000000,0.000000,529.705483,513.155862,534.864542,489.253022,-55.434080,-54.255470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.0750102996826,19.468006,12.086003,4.966541,0.000000,0.000000,0.000000,0.000000,0.000000,11.576632,0.071218,-0.050011,2.333635,1.279032,22.376248,0.000000,730.131456,739.204864,760.711582,11.410097,609.385485,-18.731423,23.948865,0.000000,0.000000,0.000000,529.551508,513.149939,535.012595,489.343828,-54.641252,-50.446253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.0966787338257,19.466231,12.074364,4.964124,0.000000,0.000000,0.000000,0.000000,0.000000,11.575382,0.067630,-0.053891,2.333109,1.290232,22.559070,0.000000,729.769117,740.831572,739.291280,-4.820255,621.715525,-18.576476,23.954340,0.000000,0.000000,0.000000,529.549534,513.165732,534.921789,489.343828,-56.640028,-51.318059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.116776704788,19.456761,12.096311,4.957466,0.000000,0.000000,0.000000,0.000000,0.000000,11.555379,0.071543,-0.050948,2.333767,1.266291,22.352523,0.000000,727.432982,744.845129,761.466483,-12.211986,596.677993,-18.906037,23.940036,0.000000,0.000000,0.000000,529.585067,513.128225,535.056024,489.262892,-53.720844,-53.769446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.1381361484528,19.455479,12.084425,4.955986,0.000000,0.000000,0.000000,0.000000,0.000000,11.564755,0.078674,-0.052888,2.332073,1.282526,21.938034,0.000000,729.664229,742.549496,755.521642,-0.070676,576.138411,-19.178983,23.951528,0.000000,0.000000,0.000000,529.569274,513.187446,534.957322,489.292503,-57.302237,-57.946219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.1580052375793,19.458093,12.090196,4.968070,0.000000,0.000000,0.000000,0.000000,0.000000,11.569756,0.073113,-0.049830,2.338238,1.249543,22.447423,0.000000,726.775051,745.209999,754.924012,-11.079636,578.057116,-19.206993,23.955425,0.000000,0.000000,0.000000,529.585067,513.151913,534.965218,489.304347,-59.376954,-57.031886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.1779828071594,19.462729,12.087680,4.964420,0.000000,0.000000,0.000000,0.000000,0.000000,11.566631,0.075439,-0.048301,2.342940,1.223958,22.300886,0.000000,726.832262,738.490330,738.536379,-5.417885,590.387157,-19.072308,23.955178,0.000000,0.000000,0.000000,529.594937,513.185472,534.953374,489.347776,-56.299811,-53.052560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.199916601181,19.457945,12.080282,4.974728,0.000000,0.000000,0.000000,0.000000,0.000000,11.573507,0.070495,-0.047693,2.326730,1.266086,22.302282,0.000000,728.786987,750.698235,749.639708,3.955458,600.106500,-19.072308,23.954635,0.000000,0.000000,0.000000,529.535716,513.124277,534.917841,489.324088,-55.403703,-51.570185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.2200033664703,19.462729,12.080627,4.961017,0.000000,0.000000,0.000000,0.000000,0.000000,11.560380,0.071974,-0.051902,2.333947,1.273381,22.652574,0.000000,730.360302,740.770760,760.900308,-0.668305,586.738471,-18.976955,23.957151,0.000000,0.000000,0.000000,529.598885,513.122303,534.953374,489.272763,-56.081100,-56.214757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.2401809692383,19.462384,12.087976,4.964568,0.000000,0.000000,0.000000,0.000000,0.000000,11.569756,0.079520,-0.048581,2.344995,1.265469,22.480917,0.000000,728.062309,741.439687,758.855785,-10.639277,593.878571,-19.024631,23.946399,0.000000,0.000000,0.000000,529.658106,513.110459,534.933633,489.286581,-57.636379,-57.612077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.26162481308,19.465442,12.079641,4.965505,0.000000,0.000000,0.000000,0.000000,0.000000,11.579758,0.077827,-0.046641,2.339833,1.228479,22.547905,0.000000,733.411579,739.524125,754.074749,-5.575156,605.925524,-18.899482,23.959420,0.000000,0.000000,0.000000,529.618625,513.183498,534.844801,489.266841,-57.104789,-53.945630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.2714445590973,19.454541,12.093648,4.970043,0.000000,0.000000,0.000000,0.000000,0.000000,11.560380,0.081053,-0.041692,2.331334,1.275025,21.728697,0.000000,724.438917,744.875535,752.093135,-1.486113,598.156340,-18.923320,23.952663,0.000000,0.000000,0.000000,529.610729,513.126251,534.935607,489.326062,-55.883652,-54.471144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.2914316654205,19.473382,12.080726,4.966097,0.000000,0.000000,0.000000,0.000000,0.000000,11.567881,0.074144,-0.057310,2.340951,1.284170,22.335776,0.000000,733.049240,742.944771,723.501277,-5.103343,615.424688,-18.597930,23.958729,0.000000,0.000000,0.000000,529.632443,513.244693,534.969166,489.221438,-54.717194,-55.737845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.311434030533,19.467316,12.085313,4.960721,0.000000,0.000000,0.000000,0.000000,0.000000,11.566631,0.076964,-0.049699,2.333849,1.277183,21.912914,0.000000,728.310225,745.027564,747.312098,-0.636851,591.802595,-19.017480,23.949605,0.000000,0.000000,0.000000,529.596911,513.183498,534.949426,489.306321,-55.898841,-53.508208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.3314423561096,19.458438,12.087187,4.951252,0.000000,0.000000,0.000000,0.000000,0.000000,11.557879,0.075887,-0.055666,2.338945,1.308213,22.560465,0.000000,726.927615,740.299471,756.779809,-3.216093,581.328351,-19.170640,23.949259,0.000000,0.000000,0.000000,529.587041,513.132173,534.915867,489.316192,-53.708693,-53.660090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.351460456848,19.465885,12.078655,4.952780,0.000000,0.000000,0.000000,0.000000,0.000000,11.559755,0.071333,-0.048893,2.338912,1.283964,22.260415,0.000000,728.844198,742.336656,743.757775,5.685438,605.422257,-18.799958,23.954488,0.000000,0.000000,0.000000,529.644288,513.157836,534.921789,489.264866,-57.742697,-56.333225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.372211456299,19.460657,12.086250,4.962497,0.000000,0.000000,0.000000,0.000000,0.000000,11.564755,0.075123,-0.049452,2.345488,1.249440,22.547905,0.000000,730.903810,733.138919,759.075964,13.014260,601.993751,-18.863128,23.952120,0.000000,0.000000,0.000000,529.636392,513.167706,534.951400,489.276711,-56.697743,-56.272472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.3931698799133,19.456169,12.078753,4.961855,0.000000,0.000000,0.000000,0.000000,0.000000,11.571632,0.071995,-0.048482,2.338025,1.254886,22.286931,0.000000,731.104051,742.807945,737.812933,-8.406031,603.786640,-18.950137,23.956904,0.000000,0.000000,0.000000,529.622573,513.144017,534.892178,489.314218,-56.524598,-54.100550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.4131615161896,19.468056,12.079444,4.959883,0.000000,0.000000,0.000000,0.000000,0.000000,11.567256,0.077013,-0.052543,2.342316,1.335134,22.683277,0.000000,733.878806,743.005582,739.731638,-21.648237,582.586519,-19.021056,23.947336,0.000000,0.000000,0.000000,529.667976,513.118355,534.917841,489.284607,-56.946831,-56.451694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.4331724643707,19.462038,12.082748,4.966886,0.000000,0.000000,0.000000,0.000000,0.000000,11.565381,0.071132,-0.052724,2.331712,1.272559,22.515807,0.000000,728.882339,750.713437,747.909728,-20.893337,605.233532,-18.940006,23.955178,0.000000,0.000000,0.000000,529.594937,513.167706,534.919815,489.318166,-55.658866,-57.612077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.453893661499,19.462976,12.082008,4.949871,0.000000,0.000000,0.000000,0.000000,0.000000,11.556629,0.081908,-0.047381,2.337564,1.229096,22.652574,0.000000,734.536738,732.515601,748.947716,29.810787,611.524369,-18.836907,23.956904,0.000000,0.000000,0.000000,529.614677,513.167706,534.933633,489.264866,-54.881227,-54.744533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.4744658470154,19.460904,12.078655,4.963434,0.000000,0.000000,0.000000,0.000000,0.000000,11.566006,0.075283,-0.052806,2.338222,1.265778,22.172493,0.000000,732.496196,737.380520,760.428495,-5.984060,599.320145,-18.996622,23.953402,0.000000,0.000000,0.000000,529.658106,513.169680,534.937581,489.221438,-53.611488,-58.101140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.4944548606873,19.455084,12.085116,4.958798,0.000000,0.000000,0.000000,0.000000,0.000000,11.541627,0.070750,-0.054828,2.339389,1.287869,22.737705,0.000000,733.688101,726.039179,750.614788,6.471792,590.041161,-19.016884,23.951331,0.000000,0.000000,0.000000,529.606781,513.201264,534.939555,489.266841,-55.777335,-53.253044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.5144760608673,19.464011,12.089209,4.953668,0.000000,0.000000,0.000000,0.000000,0.000000,11.558504,0.069689,-0.052724,2.334342,1.291465,22.391600,0.000000,735.471192,737.228491,762.189929,11.315734,597.023990,-18.862533,23.952860,0.000000,0.000000,0.000000,529.652184,513.110459,534.919815,489.274737,-55.892765,-55.382440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.535134792328,19.458191,12.079148,4.951449,0.000000,0.000000,0.000000,0.000000,0.000000,11.549753,0.075332,-0.052148,2.331005,1.284684,22.857725,0.000000,732.972958,733.154122,753.917477,-8.343123,598.785424,-19.000793,23.951035,0.000000,0.000000,0.000000,529.612703,513.037419,534.981010,489.339880,-57.736621,-52.709305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.5561621189117,19.468105,12.084524,4.974383,0.000000,0.000000,0.000000,0.000000,0.000000,11.562880,0.083651,-0.046723,2.339208,1.245947,22.228316,0.000000,729.835863,739.934602,737.529845,-15.168678,593.564029,-19.155741,23.944278,0.000000,0.000000,0.000000,529.571248,513.153887,534.975088,489.253022,-58.979021,-54.389127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.5782730579376,19.465392,12.090344,4.964716,0.000000,0.000000,0.000000,0.000000,0.000000,11.574132,0.075435,-0.043205,2.332303,1.270504,21.880816,0.000000,730.684500,741.834961,746.903193,-8.122944,598.753970,-18.898290,23.940875,0.000000,0.000000,0.000000,529.679820,513.197316,534.998777,489.239204,-54.021571,-54.021571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.5983595848083,19.454936,12.090738,4.963236,0.000000,0.000000,0.000000,0.000000,0.000000,11.566631,0.073696,-0.047940,2.334326,1.293931,22.483708,0.000000,730.455654,737.562954,746.620106,22.073061,617.091760,-18.754069,23.942058,0.000000,0.000000,0.000000,529.575196,513.145991,534.902049,489.282633,-57.092639,-52.703229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.6201651096344,19.459424,12.090541,4.976750,0.000000,0.000000,0.000000,0.000000,0.000000,11.567256,0.077543,-0.048449,2.342381,1.298966,22.125043,0.000000,730.274485,741.713338,736.114407,-5.732426,609.165305,-18.767180,23.948618,0.000000,0.000000,0.000000,529.642314,513.122303,534.913893,489.288555,-56.582313,-52.092661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.6418013572693,19.459967,12.079246,4.957712,0.000000,0.000000,0.000000,0.000000,0.000000,11.557879,0.075608,-0.049321,2.340458,1.245022,22.676299,0.000000,733.039705,739.007227,747.123373,-0.290855,606.774787,-18.929279,23.946596,0.000000,0.000000,0.000000,529.628495,513.114407,534.943503,489.292503,-55.503945,-52.803472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.6525778770447,19.456860,12.078951,4.954704,0.000000,0.000000,0.000000,0.000000,0.000000,11.561005,0.072764,-0.055190,2.330364,1.312529,21.921287,0.000000,731.418714,741.454889,742.562516,8.673584,586.140842,-19.024631,23.949161,0.000000,0.000000,0.000000,529.608755,513.165732,534.882308,489.333958,-56.205644,-53.754257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.672693014145,19.463074,12.077767,4.954112,0.000000,0.000000,0.000000,0.000000,0.000000,11.565381,0.068584,-0.053677,2.345702,1.246974,22.451610,0.000000,729.750046,744.845129,757.723435,17.606569,595.451280,-18.962056,23.959864,0.000000,0.000000,0.000000,529.614677,513.161784,534.971140,489.284607,-55.898841,-56.615727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.6930322647095,19.467957,12.084770,4.949772,0.000000,0.000000,0.000000,0.000000,0.000000,11.587259,0.086528,-0.045391,2.339915,1.244200,22.102713,0.000000,733.983694,735.297727,747.658094,1.218945,598.407974,-18.884583,23.955030,0.000000,0.000000,0.000000,529.628495,513.106511,534.904023,489.308295,-56.734196,-58.754235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2286.7127006053925,19.454887,12.089209,4.976010,0.000000,0.000000,0.000000,0.000000,0.000000,11.559755,0.069278,-0.052987,2.338107,1.250879,22.547905,0.000000,732.582013,742.595104,736.271678,-12.495073,602.276839,-18.909613,23.949999,0.000000,0.000000,0.000000,529.624547,513.224953,534.959296,489.268815,-53.174066,-51.995456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
