Timestamp,Omega S-Type - Ox Tank Mass,PT-2 Ox Tank,PT-3 CC,Thrust,dP
27.473107,19.91583,54.387131,0.937079,5.455932,53.450052
27.488995,19.71182,55.440411,0.96852,6.569811,54.471891
27.505046,19.932748,59.417724,-1.6411,10.441,61.058824
27.519814,20.036245,24.580865,-6.137192,7.391526,30.718057
27.550171,19.803376,22.537187,13.403516,3.483817,9.133671
27.565669,19.719782,64.857053,-5.697015,2.844705,70.554068
27.581098,19.494874,59.260517,-2.238483,4.25075,61.499
27.611567,19.925781,48.224653,-3.338926,9.436682,51.563579
27.626874,19.757598,46.57399,-0.35201,6.49677,46.926
27.642601,19.549608,29.249885,17.333668,3.885544,11.916217
27.674599,19.68296,58.600254,-7.992224,4.688998,66.592478
27.690506,19.963598,26.074323,21.908363,3.556858,4.16596
27.705056,19.876023,23.967762,16.217505,4.908122,7.750257
27.721465,19.749637,22.552908,-4.25072,3.027309,26.803628
27.751739,19.566526,49.246493,-9.234151,7.227183,58.480644
27.767034,19.980516,42.816766,-3.967749,4.981163,46.784515
27.783446,19.849154,31.026313,9.834941,5.401151,21.191372
27.813568,19.493879,36.764333,-5.586971,4.122928,42.351304
27.828796,19.702864,27.803589,16.830608,3.830763,10.972981
27.844352,20.00838,27.787869,11.485602,6.259386,16.302267
27.874817,19.612304,19.330185,-14.343346,4.579436,33.673531
27.890554,19.833231,19.314463,2.0218,4.652477,17.292663
27.906483,19.734709,28.511017,0.386857,5.894179,28.12416
27.922028,19.995443,42.345148,-6.310118,1.858648,48.655266
27.951658,19.841192,32.73986,-8.385239,6.368948,41.125099
27.966988,19.61927,42.1565,-1.6411,3.246432,43.7976
27.982587,19.881994,38.745129,-3.559012,6.259386,42.304141
28.013696,19.429193,33.463006,6.800863,4.342052,26.662143
28.029277,19.699878,38.383556,16.516197,4.725519,21.867359
28.045248,19.765559,54.324249,-15.789642,3.721201,70.113891
28.0605,19.880999,23.716232,11.800015,2.625581,11.916217
28.091261,19.436159,34.186156,2.996478,-0.058686,31.189678
28.106914,19.695898,23.433261,4.992994,3.027309,18.440267
28.122688,20.00838,38.257791,-8.888298,5.090725,47.146089
28.153533,19.664052,45.929446,9.646292,1.310838,36.283154
28.168348,19.495869,36.182671,2.697786,2.55254,33.484885
28.183982,19.640168,21.656833,17.805285,1.822127,3.851548
28.216053,19.697888,41.244706,-20.002764,2.369937,61.24747
28.229702,19.770535,30.601857,13.340634,3.045569,17.261223
28.245744,20.174574,39.53116,0.606946,1.146495,38.924214
28.260314,19.748642,34.437684,8.891704,5.38289,25.54598
28.291,19.807356,37.393158,9.913543,4.597696,27.479615
28.306426,20.116854,27.080441,-18.116291,1.603003,45.196732
28.321301,19.577473,36.795775,-14.516274,3.374255,51.312049
28.351968,19.577473,28.243767,-1.703983,1.657784,29.94775
28.367238,19.730729,9.001748,26.593104,3.282953,-17.591356
28.382987,19.65012,31.104917,3.468096,-1.300388,27.636821
28.414222,19.663057,24.077807,8.875983,2.954267,15.201824
28.429255,19.531695,21.295261,18.465551,4.634217,2.82971
28.445132,19.616284,32.519772,-8.416679,-0.697798,40.936451
28.460225,19.834226,36.088347,1.50302,3.483817,34.585327
28.490921,19.727743,36.921539,-2.741543,0.379562,39.663082
28.506118,19.698883,22.772996,7.461129,3.995106,15.311867
28.521497,19.727743,23.417541,-6.687413,-0.350851,30.104954
28.552847,19.562545,28.243766,2.414815,2.114292,25.828951
28.568485,19.647134,31.435048,-5.366883,3.520337,36.801931
28.584732,19.570506,9.819219,17.223622,3.465556,-7.404403
28.615843,19.514777,26.090043,2.147567,2.424718,23.942476
28.630891,19.921801,38.74513,-6.844619,6.569811,45.589749
28.646445,19.683956,34.642053,2.603463,-0.515194,32.03859
28.662385,19.779492,27.83503,4.552817,3.702941,23.282213
28.692501,19.674004,24.093526,-9.768652,-0.661277,33.862178
28.707182,19.861096,20.100494,1.094284,3.374255,19.00621
28.7235,20.080033,35.836818,6.675099,0.689987,29.161719
28.753104,19.939714,19.896127,4.489934,1.712565,15.406193
28.769084,19.654101,14.582562,-2.820145,2.662102,17.402707
28.784751,19.661067,34.437684,2.509139,1.858648,31.928545
28.80014,19.690922,20.603553,8.750218,0.470863,11.853335
28.831337,19.345599,34.359081,0.056725,1.219536,34.302356
28.846942,19.729733,27.473456,1.896035,1.676045,25.577421
28.862686,19.622255,30.256003,10.243676,2.00473,20.012327
28.892979,19.814323,30.853387,3.672463,1.43866,27.180924
28.908876,19.556574,45.929446,-0.58782,1.329098,46.517266
28.924373,19.608323,38.666527,-5.979985,3.319474,44.646512
28.955467,19.739685,47.344299,-3.920588,0.160438,51.264887
28.969747,19.562545,19.770361,5.024436,2.55254,14.745925
28.985154,19.70784,29.847268,-10.617565,-2.085582,40.464833
29.00128,19.525724,39.279631,-3.621896,1.456921,42.901527
29.032345,19.531695,23.307497,15.30571,1.876908,8.001787
29.048948,19.710825,4.804347,29.705783,2.315156,-24.901436
29.062774,19.797405,26.687427,19.424508,1.493441,7.262919
29.093405,19.7984,13.843693,7.335364,-0.241289,6.508329
29.109467,19.778497,12.790413,13.969459,3.191651,-1.179046
29.124698,19.41327,19.125817,19.314464,0.909111,-0.188647
29.140554,19.74068,12.884737,-8.228033,0.233479,21.11277
29.171129,19.44611,29.658621,5.055877,-2.779475,24.602744
29.186563,19.897917,21.876922,-0.666423,3.520337,22.543345
29.201282,19.547618,6.329245,0.371137,0.361301,5.958108
29.232786,19.464024,30.366047,4.206964,1.109974,26.159083
29.248534,19.553589,16.406152,9.614852,2.00473,6.7913
29.264676,19.459048,32.614094,-14.264745,2.041251,46.878839
29.279881,19.846168,24.628027,-10.664726,2.698623,35.292753
29.311199,19.843183,29.37565,-4.926706,2.022991,34.302356
29.326287,19.91782,31.356446,10.196513,2.698623,21.159933
29.341317,19.701869,10.982544,8.467248,2.369937,2.515296
29.371573,19.758593,20.163376,-10.884815,4.79856,31.048191
29.386864,19.628226,22.018407,-11.592241,-0.168248,33.610648
29.40254,19.429193,14.896975,-0.194804,1.548222,15.091779
29.43369,19.706845,24.486543,-3.244602,0.032615,27.731145
29.448962,19.630217,32.692697,-4.266441,0.452603,36.959138
29.464594,19.677985,13.74937,9.882101,-1.482992,3.867269
29.481079,19.76755,37.691849,-10.161666,-0.989963,47.853515
29.510195,19.516767,4.757185,6.533613,-1.026483,-1.776428
29.525624,19.574487,25.649866,4.222684,1.712565,21.427182
29.541222,19.844178,21.54679,4.757185,-0.661277,16.789605
29.572455,19.739685,23.3861,14.818371,0.087396,8.567729
29.588649,19.478951,36.780054,-4.062074,1.43866,40.842128
29.602832,19.473975,21.939804,7.7441,-0.149988,14.195704
29.634353,19.490893,30.287444,5.873348,-0.679537,24.414096
29.649659,19.352565,17.569478,0.18249,-0.095207,17.386988
29.665419,20.0044,42.659559,-15.538113,1.365619,58.197672
29.681303,19.59041,16.469035,-4.596573,2.369937,21.065608
29.711631,19.998429,35.616729,-9.234151,1.146495,44.85088
29.726732,19.298826,18.70136,5.260244,-2.834256,13.441116
29.742363,19.676989,20.446347,22.04985,2.315156,-1.603503
29.773627,19.675994,14.393915,8.54585,1.274317,5.848065
29.78956,19.61927,27.693546,-3.98347,-0.149988,31.677016
29.805063,19.742671,20.949407,3.971155,0.945632,16.978252
29.821713,19.782477,18.607036,13.73365,-0.624756,4.873386
29.85139,19.789443,24.345058,-3.024512,-2.615132,27.36957
29.866412,19.533685,30.586136,-1.216644,-2.049062,31.80278
29.881615,19.700874,30.145959,2.760668,-0.003905,27.385291
29.913737,19.760584,16.374711,7.885585,0.817809,8.489126
29.928985,19.346594,23.118849,3.106522,-1.994281,20.012327
29.944764,19.47497,26.671705,0.779874,-1.519512,25.891831
29.959911,19.669028,30.476092,-0.352011,-2.158624,30.828103
29.992067,19.683956,29.155561,0.041004,-0.752579,29.114557
30.006994,20.029279,32.158196,-1.719702,-1.154306,33.877898
30.022625,19.681965,17.349389,7.634056,1.456921,9.715333
30.053374,19.23414,5.1502,-0.729305,-0.515194,5.879505
30.068005,19.826265,19.943288,-5.82278,-2.469049,25.766068
30.083474,19.608323,18.764242,19.047213,-0.168248,-0.282971
30.113623,19.456062,29.187003,-6.35728,-0.204769,35.544283
30.12868,19.551598,5.763304,12.271633,-1.081264,-6.508329
30.143661,19.821289,23.244615,-0.634981,-2.377747,23.879596
30.175014,19.7984,30.91627,17.192183,0.343041,13.724087
30.190886,19.477956,13.875134,25.697028,1.055194,-11.821894
30.206276,19.671018,35.616729,-16.041171,-1.95776,51.6579
30.22247,19.576478,18.198301,-12.959934,-0.989963,31.158235
30.252803,19.723762,16.421872,17.317947,-1.099525,-0.896075
30.267999,19.997434,29.438531,-3.071675,2.808185,32.510206
30.283608,19.751627,35.88398,-16.952967,-1.117785,52.836947
30.314571,19.283898,15.761608,12.271634,-1.008223,3.489974
30.329807,19.361521,29.076959,-5.209677,1.201276,34.286636
30.345543,19.58842,28.589619,-0.037599,-4.130739,28.627218
30.362005,19.440139,24.565145,9.960705,0.361301,14.60444
30.392534,19.41128,13.780811,-1.421012,-0.989963,15.201823
30.407854,20.090979,2.179006,2.116125,0.525644,0.062881
30.4239,19.568516,-13.840288,37.503202,-1.811677,-51.34349
30.439702,19.387396,23.480424,7.618335,-0.971702,15.862089
30.471293,19.360526,17.742403,4.505656,-2.889036,13.236747
30.486461,20.110883,5.668981,5.213082,-0.29607,0.455899
30.501265,19.726748,0.19821,25.508381,-1.97602,-25.310171
30.532639,19.683956,20.870804,7.303922,-1.756896,13.566882
30.548047,19.213241,10.306558,-4.785221,-1.37343,15.091779
30.563227,19.608323,20.902245,5.92051,-1.921239,14.981735
30.593107,19.876023,22.851599,-17.518909,-3.856834,40.370508
30.608787,19.842187,26.137206,-9.878695,-0.606496,36.015901
30.62493,19.540651,15.55724,7.052394,-1.665595,8.504846
30.640375,19.62126,20.477788,12.837575,-0.058686,7.640213
30.671192,19.428197,17.490873,-0.682144,-2.268185,18.173017
30.686179,19.683956,10.668132,-3.024513,-1.775157,13.692645
30.700854,19.516767,19.235861,-4.643735,0.032615,23.879596
30.732809,19.421231,21.578231,-4.282161,-0.149988,25.860392
30.747936,19.567521,25.115367,0.512623,-0.131728,24.602744
30.763691,19.41128,34.814979,-5.791339,-0.734318,40.606318
30.794634,19.457057,7.917026,10.573808,-1.848198,-2.656782
30.810188,19.544632,28.778266,-5.476927,-2.633392,34.255193
30.826889,19.873038,13.812252,-0.210526,-1.756896,14.022778
30.841517,19.429193,27.237647,1.110005,-2.980338,26.127642
30.873396,19.71182,25.146807,-9.941576,-0.551715,35.088383
30.890622,19.649125,17.066417,-6.404442,-0.569975,23.470859
30.903998,19.482932,16.909212,0.261093,-2.231665,16.648119
30.93489,19.377444,35.852538,-4.51797,0.416082,40.370508
30.950326,19.372468,29.469974,-16.088333,-1.081264,45.558307
30.965581,19.300816,18.371227,-0.996556,-3.126421,19.367783
30.980819,19.453077,5.275964,25.602705,-3.199462,-20.326741
31.011209,19.665047,33.007109,-9.862975,-1.921239,42.870084
31.026164,19.548613,11.045427,10.935381,-2.396008,0.110046
31.041689,19.337637,22.490025,5.496054,-0.862141,16.993971
31.073107,19.515772,-1.452453,5.338847,-3.400326,-6.7913
31.089385,19.633202,0.622666,28.841149,-4.623767,-28.218483
31.105006,19.664052,17.821006,9.819219,-2.651652,8.001787
31.121682,19.624246,18.827125,-15.648157,0.361301,34.475282
31.15105,19.615289,28.982634,-5.901384,-2.085582,34.884018
31.166909,19.636188,13.041942,0.166769,-1.136045,12.875173
31.182741,19.564535,3.735346,2.82355,-1.282128,0.911796
31.214681,19.603347,-4.942427,15.572959,-3.765532,-20.515386
31.229929,19.29783,26.970398,-22.156486,0.799549,49.126884
31.245244,19.5307,34.123273,-0.556379,-0.953442,34.679652
31.260215,19.493879,20.729318,-9.611446,-1.099525,30.340764
31.291678,19.502835,8.294321,8.011349,0.343041,0.282972
31.307,19.703859,5.731863,5.38601,-2.688173,0.345853
31.322539,19.237125,20.619274,16.547638,-3.254243,4.071636
31.353707,19.538661,26.373015,0.685548,-0.095207,25.687467
31.369782,19.392371,40.505837,-5.414045,-1.775157,45.919882
31.385299,19.448101,17.695242,-16.559952,-2.742954,34.255194
31.400132,19.644149,9.237557,-6.813178,-3.053379,16.050735
31.431439,19.617279,23.527586,2.823551,-3.053379,20.704035
31.446692,19.634197,27.331971,5.558936,-0.880401,21.773035
31.462247,19.929762,26.388735,-8.668209,-3.053379,35.056944
31.49351,18.971415,12.334516,0.71699,0.982152,11.617526
31.509151,19.783472,16.060298,-3.386087,-1.811677,19.446385
31.523995,19.58842,3.625302,-13.856009,-3.199462,17.481311
31.555428,19.654101,6.580775,-5.838501,-0.971702,12.419276
31.570575,19.751627,-0.399172,27.489177,-0.935182,-27.888349
31.585756,19.412275,5.543215,5.606098,-2.706433,-0.062883
31.601868,19.826265,16.579079,1.911756,-2.870776,14.667323
31.633113,19.762574,7.49257,-6.530208,-2.414268,14.022778
31.649461,19.840197,4.820067,10.385161,-0.697798,-5.565094
31.664019,19.907868,9.30044,-8.385239,-6.541101,17.685679
31.680124,19.44412,36.261274,-17.707556,-1.902979,53.96883
31.711534,19.697888,19.880405,-12.299669,-2.377747,32.180074
31.726593,19.793424,8.042791,1.534462,-0.478674,6.508329
31.742254,19.393367,10.023588,17.223623,-2.962078,-7.200035
31.77426,19.583444,19.345906,1.361535,-3.875094,17.984371
31.790364,19.581453,15.824489,9.127512,-1.866458,6.696977
31.805847,19.933743,-3.118837,5.448891,-1.537773,-8.567728
31.820988,19.85612,19.157258,14.991298,-2.085582,4.16596
31.851342,19.980516,14.425356,8.687336,-1.482992,5.73802
31.866583,19.668033,-0.524936,0.528343,-2.706433,-1.053279
31.882792,19.705849,5.731863,11.12403,-3.217722,-5.392167
31.913796,19.510796,26.168646,2.116123,-0.040426,24.052523
31.929874,19.647134,14.614003,4.191244,-2.596871,10.422759
31.945364,19.645144,18.339786,9.331881,-0.734318,9.007905
31.960611,19.469995,11.469883,-0.273407,-1.848198,11.74329
31.990591,19.41526,1.125727,6.926629,-2.870776,-5.800902
32.005971,19.397347,19.565993,-2.615778,-0.789099,22.181771
32.021948,19.795414,20.320582,-8.95118,-1.081264,29.271762
32.054145,19.612304,3.908272,9.473366,-1.428211,-5.565094
32.068878,19.403318,5.008715,12.97906,-2.560351,-7.970345
32.084629,19.53468,-0.477775,-8.102268,-4.295081,7.624493
32.099683,19.5307,15.258548,-2.364247,-2.030801,17.622795
32.130353,19.553589,5.527495,14.771209,-4.568986,-9.243714
32.146123,19.332661,24.109249,-3.008791,-5.792428,27.11804
32.162157,19.64813,24.046365,-1.452453,-0.405632,25.498818
32.193267,19.717791,13.450678,-2.647219,-3.911615,16.097897
32.208923,19.300816,9.31616,3.232287,-3.747272,6.083873
32.224939,19.433173,4.144081,-4.077794,-3.692491,8.221875
32.240451,19.789443,19.172978,-5.445486,-3.692491,24.618464
32.270996,19.677985,23.9206,-18.132012,-3.491627,42.052612
32.287151,19.376449,6.18776,-18.006248,-0.460413,24.194008
32.30205,19.523734,5.228803,0.166769,-1.190826,5.062034
32.332711,19.410284,6.565055,-2.741542,-4.18552,9.306597
32.348029,19.010227,2.179006,8.262879,-2.578611,-6.083873
32.363676,19.727743,-8.259473,9.819219,-2.706433,-18.078692
32.394901,19.56155,-0.367731,-0.776468,-3.345545,0.408737
32.409931,19.358536,11.485604,-17.550349,-4.75159,29.035953
32.426624,19.573492,18.386948,-1.358129,-4.313342,19.745077
32.441392,19.541647,20.524951,11.831456,-4.623767,8.693495
32.472568,19.516767,10.290837,-13.667361,-1.40995,23.958198
32.489983,19.478951,22.851599,-2.065555,-4.459424,24.917154
32.504521,19.523734,25.885676,-9.925858,-4.167259,35.811534
32.534655,19.789443,9.363322,-0.949393,-1.756896,10.312715
32.550978,19.696893,17.050697,7.052393,-1.9395,9.998304
32.56542,19.313753,30.554695,-7.614929,-3.363805,38.169624
32.581414,19.542642,19.754641,-7.504885,-1.39169,27.259526
32.612681,19.524729,2.807831,12.586046,-3.07164,-9.778215
32.627399,19.577473,12.114428,-4.722338,-4.349862,16.836766
32.642688,19.76755,12.17731,-14.17042,-2.852516,26.34773
32.672593,19.383415,-0.304849,12.287354,-2.943817,-12.592203
32.688363,19.460043,16.013136,-0.83935,-3.272503,16.852486
32.703374,19.581453,26.545942,-1.421012,-2.249925,27.966954
32.733523,19.412275,11.831456,10.888221,-3.692491,0.943235
32.749271,19.661067,1.22005,0.465462,-1.665595,0.754588
32.764618,19.577473,27.504898,-3.260322,-4.422904,30.76522
32.780662,19.562545,22.537187,-23.335532,-3.309024,45.872719
32.811699,19.443125,11.218353,4.065479,-1.994281,7.152874
32.826849,19.539656,18.276904,-9.139826,-4.75159,27.41673
32.842493,19.638178,19.125816,7.775541,-3.162941,11.350275
32.873807,19.846168,1.172889,1.204329,-1.738636,-0.03144
32.889789,19.746651,36.622848,-4.895265,-4.258561,41.518113
32.904975,19.654101,9.803498,4.222685,-1.738636,5.580813
32.919919,19.370478,0.44974,-16.22982,-3.290764,16.67956
32.951452,19.580458,26.168646,4.537097,-2.706433,21.631549
32.966506,19.594391,26.137205,8.168557,-0.606496,17.968648
32.982023,19.603347,6.848025,-2.175601,-3.436846,9.023626
33.012666,19.730729,0.937079,8.608733,-5.098536,-7.671654
33.027369,19.741675,4.458494,10.10219,-1.994281,-5.643696
33.042731,19.482932,5.087318,1.534461,-5.88373,3.552857
33.073137,19.599366,-3.967749,9.850661,-4.934193,-13.81841
33.089814,19.605337,-4.077794,6.879468,-2.852516,-10.957262
33.105,19.599366,-6.262958,-4.455088,-6.522841,-1.80787
33.120632,19.670023,20.697876,-14.40623,-3.290764,35.104106
33.150357,19.857115,12.617487,-7.300517,-2.870776,19.918004
33.166255,19.665047,9.520529,17.946771,-4.842891,-8.426242
33.182035,19.437154,10.243676,-14.987891,-3.582929,25.231567
33.212723,19.62325,-1.609659,1.613064,-4.806371,-3.222723
33.228479,19.379434,18.056815,-0.572099,-2.761214,18.628914
33.243635,19.784468,0.009563,1.50302,-3.0899,-1.493457
33.274486,19.625241,40.741645,-15.097936,-3.400326,55.839581
33.290846,20.075057,-0.414892,-2.442851,-1.775157,2.027959
33.306683,19.902893,18.779963,-5.131074,-2.852516,23.911037
33.322187,19.427202,17.459432,-9.70577,-2.980338,27.165202
33.352052,19.719782,3.782507,-0.257687,-2.359487,4.040194
33.367662,19.540651,12.051545,-6.231517,-5.646345,18.283062
33.383545,19.3864,23.527585,11.39128,-1.537773,12.136305
33.413628,19.570506,29.39137,-0.210526,-5.025494,29.601896
33.42918,19.243096,12.696091,11.234073,-4.952453,1.462018
33.444831,19.728738,19.455949,-5.586972,-0.332591,25.042921
33.460687,19.004256,12.790413,-0.965114,-3.838573,13.755527
33.491564,19.549608,15.384314,7.303923,-3.363805,8.080391
33.507201,19.303801,7.775541,6.061995,-2.852516,1.713546
33.52265,19.400333,10.227955,6.140598,-0.84388,4.087357
33.554508,19.659076,4.977274,-3.354645,-2.779475,8.331919
33.568776,19.424217,-10.098783,13.985179,-4.368123,-24.083962
33.584234,19.35157,12.334517,9.662014,-3.309024,2.672503
33.599765,19.462033,8.860262,-14.579156,-3.528148,23.439418
33.630895,19.468999,10.133631,6.533613,-5.463742,3.600018
33.647076,19.41526,12.617486,-4.675177,-6.194155,17.292663
33.662816,19.657086,38.918056,-11.089182,-1.97602,50.007238
33.693547,19.976535,9.520529,-0.87079,-3.765532,10.391319
33.709396,19.611308,21.562511,-14.799244,-2.377747,36.361755
33.725316,19.459048,2.792109,-9.501402,-2.907297,12.293511
33.740454,19.62325,5.606098,0.937078,-2.889036,4.66902
33.771478,19.488903,5.65326,-1.122319,-4.386383,6.775579
33.787102,19.196323,-1.12232,1.015681,-3.984656,-2.138001
33.802287,19.589415,15.289989,-1.6411,-3.290764,16.931089
33.833563,19.59041,30.42893,-14.67348,-4.295081,45.10241
33.84829,19.580458,17.632359,-0.08476,-5.792428,17.717119
33.863653,19.555579,-0.996555,9.504806,-2.469049,-10.501361
33.894464,19.435164,26.058603,5.637538,-1.811677,20.421065
33.909578,19.340623,23.166011,-10.696167,-1.610814,33.862178
33.925624,19.463028,8.294321,12.413119,-3.856834,-4.118798
33.940841,19.467009,21.216656,-0.05332,-4.824631,21.269976
33.972601,19.53468,24.659468,-3.606175,-3.400326,28.265643
33.988212,19.494874,3.059359,1.455858,-4.587247,1.603501
34.00272,19.641163,18.18258,-2.600056,-3.564668,20.782636
34.034178,19.443125,13.434958,-3.118837,-4.331602,16.553795
34.049533,19.466014,15.57296,-18.414983,-4.988974,33.987943
34.065162,19.361521,13.733649,-17.110172,-2.231665,30.843821
34.080969,19.872042,14.393914,-3.386086,-4.313342,17.78
34.112409,19.389386,23.590468,-15.45951,-2.249925,39.049978
34.128519,19.761579,1.675948,-5.115353,-1.921239,6.791301
34.143701,19.672014,27.724986,-17.235938,-1.574293,44.960924
34.175045,19.870052,5.040156,16.170342,-4.18552,-11.130186
34.19098,19.838207,7.571172,3.609581,-6.815006,3.961591
34.207093,19.781482,7.571173,-8.180871,-3.382065,15.752044
34.222932,19.910854,29.454253,-1.436733,-3.235983,30.890986
34.255039,19.777501,13.906576,6.266364,-2.852516,7.640212
34.271269,19.804371,8.184278,-0.304849,-4.623767,8.489127
34.285381,19.731724,15.494357,2.650625,-5.208098,12.843732
34.300296,19.898912,29.155561,-11.152065,-2.889036,40.307626
34.330966,19.484922,-3.165999,9.992146,-3.692491,-13.158145
34.346526,19.899907,5.779025,-0.697865,-3.820313,6.47689
34.362766,19.478951,18.072535,4.615699,-1.574293,13.456836
34.392985,19.689927,7.382527,3.892552,-4.696809,3.489975
34.408054,19.492883,-14.249023,11.65853,-5.792428,-25.907553
34.423961,19.664052,0.44974,17.207902,-3.491627,-16.758162
34.439575,19.460043,-14.217582,28.023678,-2.596871,-42.24126
34.470587,19.356545,8.593012,-10.696167,-6.395019,19.289179
34.485299,19.674004,6.753702,-7.394841,-2.779475,14.148543
34.501359,19.496864,12.554604,-7.929341,-4.970713,20.483945
34.531186,19.631212,8.561571,-1.829748,-3.783792,10.391319
34.546424,19.574487,20.399185,-13.840288,-4.678548,34.239473
34.562152,19.706845,14.975576,-13.777406,-4.130739,28.752982
34.593615,19.556574,-2.820145,1.691668,-4.404643,-4.511813
34.609566,19.792429,24.109248,-0.902232,-2.615132,25.01148
34.624509,19.185376,6.250642,-6.703133,-5.573304,12.953775
34.640232,19.513782,11.218354,-4.030632,-2.761214,15.248986
34.672028,19.510796,2.131845,1.99036,-2.432528,0.141485
34.687506,19.875028,3.672463,12.130148,-3.162941,-8.457685
34.70242,19.56155,23.055968,3.200846,-4.715069,19.855122
34.733634,19.647134,14.865533,10.510926,-5.719387,4.354607
34.749055,19.584439,6.046274,-2.285645,-4.897672,8.331919
34.764676,19.358536,0.041004,13.089106,-2.396008,-13.048102
34.779895,19.539656,-4.863824,13.340634,-6.029812,-18.204458
34.810225,19.35356,6.329246,18.968611,-4.075958,-12.639365
34.825761,19.494874,23.684791,6.45501,-6.741965,17.229781
34.841381,19.787453,6.848026,9.316159,-4.696809,-2.468133
34.872588,19.372468,-2.867306,4.285567,-2.030801,-7.152873
34.888375,19.247077,16.720564,-9.957299,-3.0899,26.677863
34.9043,19.376449,9.331881,6.203481,-2.341227,3.1284
34.93366,19.370478,9.426204,6.156318,-4.897672,3.269886
34.949178,19.38441,-10.727608,8.938865,-2.359487,-19.666473
34.964657,19.433173,8.467247,-16.952967,-3.309024,25.420214
34.980068,19.582449,8.089953,-0.540658,-2.907297,8.630611
35.009634,19.332661,19.48739,-24.420252,-1.39169,43.907642
35.024643,19.537666,-8.322356,2.980757,-6.796746,-11.303113
35.040024,19.20727,2.27333,-2.788704,-4.167259,5.062034
35.070396,19.528709,-13.227184,-13.871729,-6.139374,0.644545
35.085307,19.331666,4.018317,-7.756415,-4.021177,11.774732
35.100915,19.659076,15.871652,-5.775619,-5.463742,21.647271
35.132688,19.573492,7.838425,-4.958147,-3.327284,12.796572
35.148539,19.672014,-5.05247,5.716142,-4.642028,-10.768612
35.164432,19.514777,-5.492648,1.864595,-4.18552,-7.357243
35.180008,19.265985,-9.517122,17.679522,-4.495945,-27.196644
35.211446,19.451086,4.804347,-4.48653,-4.404643,9.290877
35.226531,19.691917,9.363322,-12.912772,-3.10816,22.276094
35.241281,19.569511,4.081199,-5.131074,-4.404643,9.212273
35.272458,19.428197,14.126665,11.878619,-5.774168,2.248046
35.28818,19.160497,-5.131074,14.25243,-2.907297,-19.383504
35.303243,19.587424,22.678673,4.474214,-3.875094,18.204459
35.334268,19.601357,9.253278,1.911756,-6.321977,7.341522
35.349805,19.373463,8.435807,5.165921,-5.555044,3.269886
35.365221,19.877018,1.50302,22.662952,-3.290764,-21.159932
35.380154,19.537666,10.778175,1.597344,-1.683855,9.180831
35.411253,19.217222,7.47685,-11.765169,-6.212415,19.242019
35.426351,19.424217,-2.505733,-1.578218,-5.828949,-0.927515
35.442442,19.5924,14.614004,-7.567767,-4.733329,22.181771
35.472726,19.679975,18.214022,-6.970385,-3.765532,25.184407
35.487893,19.273946,1.251491,12.365957,-4.313342,-11.114466
35.503797,19.631212,5.228804,3.200846,-2.925557,2.027958
35.534955,19.612304,18.088257,-3.401808,-8.202791,21.490065
35.550854,19.279917,0.229652,-4.266441,-7.03413,4.496093
35.566283,19.5307,10.982544,3.939713,-2.54209,7.042831
35.582304,19.726748,17.758124,-4.958147,-3.820313,22.716271
35.613044,19.568516,1.738829,1.031402,-5.609825,0.707427
35.62811,19.279917,7.964188,10.778175,-0.80736,-2.813987
35.643554,19.735704,15.57296,-10.208828,-4.313342,25.781788
35.674173,19.543637,13.655046,-3.386087,-4.441164,17.041133
35.68957,19.537666,4.474214,6.989511,-4.75159,-2.515297
35.706195,19.698883,-5.869943,2.037521,-4.258561,-7.907464
35.722485,19.496864,-0.383451,11.375559,-4.021177,-11.75901
35.75196,19.53269,9.536248,-7.048988,-7.180213,16.585236
35.766943,19.691917,-3.653337,2.854993,-4.678548,-6.50833
35.781748,19.321714,13.309194,22.34854,-4.459424,-9.039346
35.812361,19.440139,16.248947,-16.717158,-6.614143,32.966105
35.827286,19.185376,1.094284,16.343269,-6.267196,-15.248985
35.84259,19.94469,3.200845,6.046275,-2.176884,-2.84543
35.873506,19.377444,12.758972,3.672464,-6.048073,9.086508
35.889534,19.880004,13.293472,-1.766865,-1.756896,15.060337
35.905245,19.372468,-5.885663,-9.312754,-4.623767,3.427091
35.920171,19.635192,1.110006,8.420086,-1.37343,-7.31008
35.95138,19.603347,12.114427,2.289051,-4.988974,9.825376
35.967448,19.495869,17.475153,11.39128,-5.938511,6.083873
35.982825,19.249067,1.314374,9.56769,-4.2403,-8.253316
36.013919,19.481937,12.69609,27.206207,-1.355169,-14.510117
36.029239,19.342613,6.014834,4.930112,-3.162941,1.084722
36.044539,19.681965,0.858476,-7.363399,-4.915932,8.221875
36.074764,19.473975,6.266363,-5.461207,-6.376758,11.72757
36.090098,19.450091,-2.804424,8.089954,-3.035119,-10.894378
36.105967,19.82726,20.745038,10.165073,-4.879412,10.579965
36.122308,19.62126,7.602615,-4.643735,-4.148999,12.24635
36.151703,19.555579,12.586046,5.590377,-5.262879,6.995669
36.166976,19.580458,17.585197,-16.669996,-1.902979,34.255193
36.182348,19.436159,1.691668,-1.12232,-2.889036,2.813988
36.212401,19.414265,-5.634133,-3.118837,-4.002916,-2.515296
36.22776,19.544632,-2.521454,5.16592,-6.796746,-7.687374
36.242675,19.488903,-9.501401,4.867229,-4.988974,-14.36863
36.273668,19.328681,10.149352,-6.152912,-4.002916,16.302264
36.289214,19.651115,-9.422798,-2.096998,-4.550726,-7.3258
